category	paragraph_1	paragraph_2	len_pargraph_1	is_plagiarism	plagiarism_type	cleaned_paragraph_1	cleaned_paragraph_2
environment	Udara bertekanan merupakan metode penyimpanan energi murah dengan menggunakan energi listrik yang murah ketika sedang tidak terjadi beban puncak. Udara bertekanan dapat disimpan di dalam reservoir bawah tanah. Udara bertekanan tersebut lalu dilepaskan ketika beban puncak untuk mensuplai energi listrik dan dapat dipanaskan dengan menggunakan panas yang dibuang oleh mesin-mesin atau pembangkit listrik untuk meningkatkan tekanannya.	Udara bertekanan membuat metode penyimpanan daya limpah bersama menyedot energi listrik nan murah ketika madya tak berjalan bahara klimaks Udara bertekanan beroleh disimpan di batin (hati) reservoir kecil daerah Udara bertekanan tercantum lalu dilepaskan kala muatan klimaks mendapatkan mensuplai energi listrik pula dapat dipanaskan dengan memakai tegang nan dibuang akibat mesin-mesin alias pengungkit listrik akan meningkatkan tekanannya 	3	True	structural change	udara tekan metode simpan murah murah beban puncak udara tekan simpan reservoir tanah udara tekan lepas beban puncak suplai panas panas buang mesin bangkit tingkat tekan	udara tekan metode simpan daya limpah sedot nan murah madya jalan bahara klimaks udara tekan simpan batin hati reservoir daerah udara tekan cantum lepas muat klimaks suplai panas pakai tegang nan buang akibat mesin alias ungkit tingkat tekan
technology	Beberapa jasad dikirimkan untuk dimakamkan di kampung halaman mereka di seluruh Amerika Utara dan Eropa. Sekitar dua per tiga jenazah berhasil dikenali	Beberapa badan dikirimkan untuk dimakamkan dalam talang jerambah mereka dekat seluruh Amerika Utara dan Eropa Sekitar dua per tiga jenazah berjaya dikenali	2	True	structural change	jasad kirim makam kampung halaman amerika utara eropa jenazah hasil nali	badan kirim makam talang jerambah amerika utara eropa jenazah jaya nali
chemistry	Cuka biasanya mengandung 4-18% massa asam asetat. Cuka digunakan langsung sebagai bumbu, dan dalam pengawetan sayuran dan makanan lain. Cuka meja cenderung lebih encer (4% sampai 8% asam asetat), sementara makanan acar komersial menggunakan larutan yang lebih pekat. Jumlah asam asetat yang digunakan sebagai cuka pada skala dunia tidak besar, tetapi merupakan aplikasi tertua dan paling terkenal.	Vinegar  biasanya mengandung 4-18% massa asam asetat. Vinegar  digunakan langsung sebagai bumbu, dan dalam pengawetan Vegetables  dan makanan lain. Vinegar  meja cenderung lebih encer (4% sampai 8% acid  asetat), sementara makanan pickled  komersial menggunakan larutan that  more  concentrated. amount  asam asetat yang digunakan sebagai cuka pada scale  dunia tidak besar, but  merupakan aplikasi tertua and  most  famous.	4	True	translated	cuka kandung 4-18 massa cuka langsung bumbu awet sayur makan cuka meja cenderung encer 4 8 makan acar komersial larut pekat cuka skala aplikasi tua kenal	vinegar kandung 4-18 massa vinegar langsung bumbu awet vegetables makan vinegar meja cenderung encer 4 8 acid makan pickled komersial larut that more concentrated amount cuka scale but aplikasi tua and most famous
biology	Karena sejauh ini fenomena tersebut tidak ditemui di antara populasi lain, peneliti meyakini bahwa nyanyian tersebut merupakan ciri khas subspesies B. m	Karena sejauh ini, fenomena itu tidak ditemukan di antara populasi lain, para peneliti percaya bahwa lagu itu adalah karakteristik subspesies B. m 	2	True	paraphrase	fenomena temu populasi teliti nyanyi ciri khas subspesies b m	fenomena temu populasi teliti percaya lagu karakteristik subspesies b m
economy	Islam memiliki metode untuk membalikkan posisi krisis seperti yang dialami dunia saat ini menjadi sejahtera. Metode tersebut tentu saja dengan menerapkan sistem ekonomi Islam dalam pola hubungan ekonomi global melalui Khilafah Islamiyah.	Dalam konteks perekonomian rumah tangga, tugas suami adalah bekerja mencari nafkah sedangkan istri bertanggungjawab mengatur dan mengelola pengeluaran rumah tangga, seperti makanan, pakaian, perabot rumah tangga, dan lain-lainnya. Jadi fungsi istri di dalam perekonomian rumah tangga adalah seperti seorang manajer keuangan. Hal ini berdasarkan hadis Rasulullah saw, “…Istri adalah pemimpin dalam rumah tangga suaminya dan ia akan diminta pertanggungjawaban atas kepemimpinannya …” juga dalam hadis lain “Apabila seorang istri menafkahkan makanan rumah tangga dengan tidak bermaksiat, maka dia mendapat pahala dari apa yang diusahakan, …” (HR. Thabrani).	2	False	non-plagiarism	islam milik metode posisi krisis alami sejahtera metode terap sistem islam pola hubung global khilafah islamiyah	konteks tugas suami cari nafkah istri bertanggungjawab atur kelola makan pakai perabot fungsi istri manajer uang dasar hadis rasulullah saw istri pimpin suami pertanggungjawaban pimpin hadis istri nafkah makan maksiat pahala usaha hr thabrani
biology	Nama yang lebih umum untuk kelompok ini adalah materi biologis. Biomolekul merupakan elemen penting bagi organisme hidup, yang sering kali bersifat endogen, atau diproduksi di dalam organisme itu sendiri	Tingkat penurunan keanekaragaman hayati dalam kepunahan Holosen (kepunahan massal keenam) setara atau melebihi tingkat penuruhan pada lima peristiwa kepunahan massal sebelumnya menurut catatan fosil. Hilangnya keanekaragaman hayati menyebabkan hilangnya modal alami yang menyediakan kebutuhan barang dan layanan pada ekosistem. Dari perspektif metode yang dikenal sebagai Ekonomi Alam, nilai ekonomi dari 17 layanan ekosistem untuk biosfer Bumi (dihitung pada tahun 1997) diperkirakan memiliki nilai US $ 33 triliun (3,3x1013) per tahun.	2	False	non-plagiarism	nama kelompok materi biologis biomolekul elemen organisme hidup kali sifat endogen produksi organisme	tingkat turun punah holosen punah massal enam tara tingkat penuruhan peristiwa punah massal catat fosil hilang hilang modal alami sedia butuh barang layan ekosistem perspektif metode kenal alam nilai 17 layan ekosistem biosfer bumi hitung 1997 milik nilai us 33 triliun 3 3x1013
technology	Sejak ditemukan kembali, bangkai Titanic sudah dikunjungi beberapa kali oleh para penjelajah, ilmuwan, pembuat film, wisatawan dan penyelamat harta, yang berhasil mengangkat ribuan barang dari sebaran puing untuk dilindungi dan dipamerkan kepada publik. Kondisi kapal memburuk dengan cepat dalam beberapa tahun terakhir, sebagian dikarenakan oleh kerusakan tidak sengaja yang dilakukan kapal selam serta peningkatan tingkat pertumbuhan bakteri pemakan besi di lambung kapal. Diperkirakan bahwa dalam 50 tahun berikutnya, lambung dan struktur Titanic akan runtuh seluruhnya dan meninggalkan bagian interior kapal yang bercampur dengan tumpukan besi karat di dasar laut.	Kondisi kapal memburuk dengan cepat dalam beberapa tahun terakhir, sebagian dikarenakan oleh kerusakan tidak sengaja yang dilakukan kapal selam serta peningkatan tingkat pertumbuhan bakteri pemakan besi di lambung kapal	3	True	partial literal	temu bangkai kunjung kali jelajah ilmuwan film wisatawan selamat harta hasil angkat ribu barang sebar puing lindung pamer publik kondisi buruk cepat rusa sengaja selam tingkat tingkat tumbuh bakteri makan besi lambung 50 lambung struktur runtuh tinggal interior campur tumpu besi karat dasar	kondisi buruk cepat rusa sengaja selam tingkat tingkat tumbuh bakteri makan besi lambung
technology	214 awak Titanic yang selamat dibawa ke kapal uap SS Lapland milik Red Star Line, tempat mereka menetap sementara di kabin penumpang. Carpathia dengan cepat diisi kembali persediaan makanan dan perlengkapannya sebelum melanjutkan pelayarannya ke Fiume, Austria-Hongaria	Burgin (2005, p. 24) menggunakan definisi algoritme secara umum yang melonggarkan kebutuhan bersama yang keluaran dari algoritme yang menjalankan sebuah fungsi harus ditentukan setelah sejumlah langkah	2	False	non-plagiarism	214 awak selamat bawa uap ss lapland milik red star line kabin carpathia cepat isi sedia makan lengkap layar fiume austria-hongaria	burgin 2005 p 24 definisi longgar butuh jalan fungsi langkah
biology	Spesiasi merupakan kejadian perpisahan garis keturunan yang menghasilkan dua spesies berbeda yang mempunyai satu populasi leluhur bersama. Metode spesiasi yang diterima secara meluas adalah spesiasi alopatrik	Specialaze adalah kejadian pemisahan garis keturunan yang menghasilkan dua spesies berbeda yang memiliki populasi leluhur bersama. Metode spesiasi yang diterima luas adalah spesiasi alopatrik 	2	True	paraphrase	spesiasi pisah garis turun hasil beda populasi leluhur metode spesiasi terima luas spesiasi alopatrik	specialaze pisah garis turun hasil beda milik populasi leluhur metode spesiasi terima luas spesiasi alopatrik
chemistry	Saat ini, sebagian besar cuka dibuat dalam tangki budidaya terendam, pertama kali dijelaskan pada 1949 oleh Otto Hromatka dan Heinrich Ebner. Dalam metode ini, alkohol difermentasi menjadi cuka dalam tangki sambil terus diaduk, dan oksigen disuplai dengan menggelegakkan udara melalui larutan. Dengan menggunakan aplikasi modern dari metode ini, cuka dengan 15% asam asetat dapat dibuat hanya dalam waktu 24 jam dalam proses batch, bahkan 20% dalam 60 jam proses kontinu.	Unsur-unsur kimia sering ditampilkan dalam tabel periodik yang menampilkan sifat-sifat kimia suatu unsur yang berpola. Unsur-unsur dengan jumlah elektron valensi yang sama dikelompokkan secara vertikel (disebut golongan). Unsur-unsur pada bagian terkanan tabel memiliki kelopak terluarnya terisi penuh, menyebabkan unsur-unsur tersebut cenderung bersifat inert (gas mulia).	3	False	non-plagiarism	cuka tangki budidaya rendam kali 1949 otto hromatka heinrich ebner metode alkohol fermentasi cuka tangki aduk oksigen suplai gelegak udara larut aplikasi modern metode cuka 15 24 jam proses batch 20 60 jam proses kontinu	unsur kimia tampil tabel periodik tampil sifat kimia unsur pola unsur valensi kelompok vertikel golong unsur tabel milik kelopak isi penuh unsur cenderung sifat inert gas mulia
biology	Sebagai contoh, orangutan, gorila, simpanse, dan manusia, termasuk dalam kelompok taksonomi familia yang sama (Hominidae). Hewan-hewan ini dikelompokkan bersama karena kemiripan pada morfologi (disebut homologi) yang berasal dari nenek moyang bersama	Misalnya, orangutan, gorila, simpanse, dan manusia, dimasukkan dalam kelompok taksonomi Familia yang sama (Hominidae). Hewan-hewan ini dikelompokkan bersama karena kemiripan dengan morfologi (disebut homologi) yang berasal dari nenek moyang bersama 	2	True	paraphrase	contoh orangutan gorila simpanse manusia kelompok taksonomi familia hominidae hewan kelompok morfologi homologi nenek moyang	orangutan gorila simpanse manusia masuk kelompok taksonomi familia hominidae hewan kelompok morfologi homologi nenek moyang
history	Mangil sangat paham jika Si Bung Besar sangat tidak menyukai orang yang lalai kepada tugasnya. Karena itu segala sesuatu yang diminta Bung Karno harus cepat dilakukan. Salah satu pelayan yang kerap diminta tolong adalah Pak Enem. Orangnya memang sudah sepuh namun selalu sigap jika Bung Karno memerlukannya.	Mangil sangat memahami jika Bung Besar benar-benar tidak menyukai orang yang lalai dengan tugasnya. Karena itu semua yang dia minta Bung Karno harus dilakukan dengan cepat. Salah satu hamba yang sering diminta bantuan adalah Mr. Enem. Orang itu telah pergi tetapi selalu cepat jika Bung Karno membutuhkannya. 	4	True	paraphrase	mangil paham si suka orang lalai tugas karno cepat salah layan kerap tolong enem orang sepuh sigap karno	mangil paham suka orang lalai tugas karno cepat salah hamba bantu mr enem orang pergi cepat karno butuh 
biology	Ujung kepala dan ekor secara umum berwarna abu-abu. Bagian atas paus biru, dan kadang sirip depan, biasanya memiliki belang-belang	Jika pada kasus tadi seorang anak tersebut memiliki pasngan alel yang terdiri dari alel untuk warna merah dan cokelat dan diketahui alel cokelat merupakan alel yang dominan, maka anak tersebut akan memiliki rambut cokelat.	2	False	non-plagiarism	ujung kepala ekor warna abu kadang sirip milik belang	anak milik pasngan alel alel warna merah cokelat alel cokelat alel dominan anak milik rambut cokelat
history	Pranoto berseru memanggil mereka lalu melambaikan tangan. Anak muda dan perempuan itu membalas lambaian tangan Pranoto.	Pranoto berteriak memanggil mereka lalu mengayunkan pukulan ki ajakan tangan Pranoto bersama ibu itu dibalas Anak anom 	2	True	structural change	seru panggil lambai tangan anak perempuan balas lambai tangan	teriak panggil ayun ki aja tangan balas anak anom
biology	Dengan 17.000 pulau, Indonesia memiliki luas 1.354.555 mil persegi (1.904.560 km2) dan memiliki 10% dari tumbuhan berbunga di dunia, 12% dari  Banyak daerah dengan keanekaragaman hayati dan/atau endemisme yang tinggi muncul dari habitat khusus yang memerlukan adaptasi yang tidak biasa, misalnya, lingkungan pegunungan Alpen di pegunungan tinggi, atau rawa gambut Eropa Utara. Sulit untuk mengukur perbedaan keanekaragaman hayati secara akurat	Protein tersebut akhirnya akan melipat sendirinya sehinga menjadi bentuk yang aktif. Keseluruhan proses ini dapat dilihat pada gambar di sebelah kanan.	2	False	non-plagiarism	17 000 pulau milik luas 1 354 555 mil persegi 1 904 560 km2 milik 10 tumbuh bunga 12 daerah endemisme muncul habitat khusus adaptasi lingkung gunung alpen gunung rawa gambut eropa utara sulit ukur beda akurat	protein lipat sehinga bentuk aktif proses gambar belah kanan
covid19	Rendahnya statistik tes Covid-19 Indonesia akan terlihat jika dibandingkan secara relatif dengan negara-negara lain. Misalnya rata-rata jumlah tes yang diambil per 1.000 penduduk di Indonesia pada 30 Oktober baru sebanyak 17 sampel	Padahal kunci pemulihan ekonomi adalah pengendalian pandemi Covid-19. Hal ini menjadi tanggung jawab negara untuk melindungi kemaslahatan masyarakat dari bahaya wabah penyakit dan goncangan ekonomi sebagaimana hadis Nabi Muhammad SAW dalam riwayat Bukhari dan Muslim, “Seorang pemimpin adalah pemelihara dan pengatur urusan (rakyat), dan dia akan dimintai pertanggungjawabannya terhadap rakyatnya.”.	2	False	non-plagiarism	rendah statistik tes covid-19 banding relatif tes ambil 1 000 30 oktober 17 sampel	kunci pulih kendali covid-19 tanggung lindung maslahat masyarakat bahaya wabah sakit goncangan hadis nabi muhammad saw riwayat bukhari muslim pimpin pelihara atur urus rakyat pertanggungjawabannya rakyat
biology	“ Individu-individu bukanlah hal yang stabil, mereka berubah-ubah. Kromosom juga diacak sampai terlupakan, sama seperti sekumpulan kartu yang telah dibagi-bagikan	"""""""  Individu-individu bukanlah hal yang stabil, mereka berubah-ubah. Chromosome  juga diacak sampai terlupakan, sama seperti sekumpulan card  yang telah dibagi-bagikan"""	2	True	translated	individu stabil ubah kromosom acak lupa kumpul kartu	individu stabil ubah chromosome acak lupa kumpul card
chemistry	Penyepuhan suatu logam emas, perak, atau nikel, bertujuan menutupi logam yang penampilannya kurang baik atau menutupi logam yang mudah berkarat. Logam-logam ini dilapiasi dengan logam lain yang penampilan dan daya tahannya lebih baik agar tidak berkarat	Logam-logam ini dilapiasi dengan logam lain yang penampilan dan daya tahannya lebih baik agar tidak berkarat	2	True	partial literal	sepuh logam emas perak nikel tuju tutup logam tampil tutup logam mudah karat logam dilapiasi logam tampil daya tahan karat	logam dilapiasi logam tampil daya tahan karat
environment	Penggunaan energi yang efisien adalah penting untuk memperlambat pertumbuhan permintaan energi sehingga meningkatnya energi bersih persediaan dapat membuat luka mendalam dalam penggunaan bahan bakar fosil. Jika penggunaan energi yang tumbuh terlalu cepat, pengembangan energi terbarukan akan mengejar surut target	Dalam setiap pembangunan, pasti ada peluang kerja. Pada Juli 2020, Korea Selatan memunculkan kesepakatan hijau baru yang merupakan strategi untuk menciptakan 659.000 pekerjaan dan membantu mengatasi krisis ekonomi sementara menangani iklim dan lingkungan	2	False	non-plagiarism	efisien lambat tumbuh tingkat bersih sedia luka bahan bakar fosil tumbuh cepat kembang kejar surut target	bangun peluang kerja juli 2020 korea selatan muncul sepakat hijau strategi cipta 659 000 kerja krisis tangan iklim lingkung
